annex,country,regulated area,regulated gear,specon,vessel length,year,measure calculation
IIA,FRA,3B3,PEL_TRAWL,NONE,O10T15M,2015,26
IIA,FRA,3B3,OTTER,NONE,U10M,2015,4
IIA,FRA,3B3,OTTER,NONE,O15M,2015,5
IIA,ENG,3B3,OTTER,NONE,O15M,2015,2
IIA,FRA,3B3,OTTER,NONE,O10T15M,2015,27
IIA,FRA,3B3,LL1,NONE,U10M,2015,20
IIA,ENG,3B3,LL1,NONE,U10M,2015,69
IIA,FRA,3B3,LL1,NONE,O15M,2015,1
IIA,FRA,3B3,LL1,NONE,O10T15M,2015,5
IIA,ENG,3B3,LL1,NONE,O10T15M,2015,2
IIA,ENG,3B3,LL1,CPART13B,O10T15M,2015,1
IIA,FRA,3B3,GT1,NONE,U10M,2015,30
IIA,ENG,3B3,GT1,NONE,U10M,2015,62
IIA,FRA,3B3,GT1,NONE,O15M,2015,3
IIA,BEL,3B3,GT1,NONE,O15M,2015,1
IIA,FRA,3B3,GT1,NONE,O10T15M,2015,73
IIA,ENG,3B3,GT1,NONE,O10T15M,2015,1
IIA,ENG,3B3,GT1,CPART13B,O10T15M,2015,1
IIA,FRA,3B3,GN1,NONE,U10M,2015,7
IIA,ENG,3B3,GN1,NONE,U10M,2015,120
IIA,FRA,3B3,GN1,NONE,O15M,2015,1
IIA,FRA,3B3,GN1,NONE,O10T15M,2015,19
IIA,ENG,3B3,GN1,NONE,O10T15M,2015,4
IIA,ENG,3B3,GN1,CPART13B,O10T15M,2015,2
IIA,FRA,3B3,DREDGE,NONE,U10M,2015,10
IIA,ENG,3B3,DREDGE,NONE,U10M,2015,58
IIA,SCO,3B3,DREDGE,NONE,O15M,2015,14
IIA,IRL,3B3,DREDGE,NONE,O15M,2015,6
IIA,FRA,3B3,DREDGE,NONE,O15M,2015,68
IIA,ENG,3B3,DREDGE,NONE,O15M,2015,6
IIA,BEL,3B3,DREDGE,NONE,O15M,2015,2
IIA,FRA,3B3,DREDGE,NONE,O10T15M,2015,97
IIA,ENG,3B3,DREDGE,NONE,O10T15M,2015,16
IIA,FRA,3B3,BT2,NONE,U10M,2015,1
IIA,ENG,3B3,BT2,NONE,U10M,2015,3
IIA,FRA,3B3,BT2,NONE,O15M,2015,6
IIA,ENG,3B3,BT2,NONE,O15M,2015,1
IIA,BEL,3B3,BT2,NONE,O15M,2015,48
IIA,FRA,3B3,BT2,NONE,O10T15M,2015,12
IIA,ENG,3B3,BT2,NONE,O10T15M,2015,2
IIA,ENG,3B3,BT2,CPART13B,O15M,2015,2
IIA,ENG,3B3,BT2,CPART13B,O10T15M,2015,2
IIA,FRA,3B3,BEAM,NONE,U10M,2015,1
IIA,ENG,3B3,BEAM,NONE,O15M,2015,1
IIA,BEL,3B3,BEAM,NONE,O15M,2015,8
IIA,FRA,3B3,BEAM,NONE,O10T15M,2015,1
IIA,NLD,3B2,TR3,NONE,U10M,2015,1
IIA,NLD,3B2,TR3,NONE,O15M,2015,5
IIA,DNK,3B2,TR3,NONE,O15M,2015,14
IIA,SCO,3B2,TR3,NONE,O10T15M,2015,1
IIA,NLD,3B2,TR3,NONE,O10T15M,2015,1
IIA,DNK,3B2,TR3,NONE,O10T15M,2015,2
IIA,BEL,3B2,TR3,NONE,O10T15M,2015,1
IIA,SWE,3B2,TR2,NONE,U10M,2015,1
IIA,SCO,3B2,TR2,NONE,U10M,2015,37
IIA,NLD,3B2,TR2,NONE,U10M,2015,6
IIA,FRA,3B2,TR2,NONE,U10M,2015,2
IIA,NLD,3B2,TR2,NONE,O15M,2015,25
IIA,FRA,3B2,TR2,NONE,O15M,2015,19
IIA,ENG,3B2,TR2,NONE,O15M,2015,1
IIA,DNK,3B2,TR2,NONE,O15M,2015,8
IIA,DEU,3B2,TR2,NONE,O15M,2015,9
IIA,BEL,3B2,TR2,NONE,O15M,2015,14
IIA,NLD,3B2,TR2,NONE,O10T15M,2015,5
IIA,IRL,3B2,TR2,NONE,O10T15M,2015,1
IIA,FRA,3B2,TR2,NONE,O10T15M,2015,1
IIA,BEL,3B2,TR2,NONE,O10T15M,2015,1
IIA,NIR,3B2,TR2,CPART13C,U10M,2015,1
IIA,ENG,3B2,TR2,CPART13C,U10M,2015,113
IIA,SCO,3B2,TR2,CPART13C,O15M,2015,45
IIA,NIR,3B2,TR2,CPART13C,O15M,2015,8
IIA,ENG,3B2,TR2,CPART13C,O15M,2015,5
IIA,SCO,3B2,TR2,CPART13C,O10T15M,2015,17
IIA,ENG,3B2,TR2,CPART13C,O10T15M,2015,19
IIA,NIR,3B2,TR2,CPART13B,O15M,2015,1
IIA,ENG,3B2,TR2,CPART13B,O15M,2015,6
IIA,ENG,3B2,TR2,CPART13B,O10T15M,2015,6
IIA,SCO,3B2,TR2,CPART11,O15M,2015,2
IIA,SCO,3B2,TR2,CPART11,O10T15M,2015,15
IIA,SWE,3B2,TR1,NONE,U10M,2015,1
IIA,SCO,3B2,TR1,NONE,U10M,2015,7
IIA,NLD,3B2,TR1,NONE,U10M,2015,6
IIA,DNK,3B2,TR1,NONE,U10M,2015,2
IIA,SWE,3B2,TR1,NONE,O15M,2015,5
IIA,NLD,3B2,TR1,NONE,O15M,2015,20
IIA,FRA,3B2,TR1,NONE,O15M,2015,7
IIA,ENG,3B2,TR1,NONE,O15M,2015,17
IIA,DNK,3B2,TR1,NONE,O15M,2015,22
IIA,DEU,3B2,TR1,NONE,O15M,2015,7
IIA,BEL,3B2,TR1,NONE,O15M,2015,2
IIA,NLD,3B2,TR1,NONE,O10T15M,2015,5
IIA,DNK,3B2,TR1,NONE,O10T15M,2015,17
IIA,BEL,3B2,TR1,NONE,O10T15M,2015,1
IIA,ENG,3B2,TR1,CPART13C,U10M,2015,12
IIA,SCO,3B2,TR1,CPART13C,O15M,2015,110
IIA,NIR,3B2,TR1,CPART13C,O15M,2015,1
IIA,ENG,3B2,TR1,CPART13C,O15M,2015,2
IIA,SCO,3B2,TR1,CPART13C,O10T15M,2015,4
IIA,ENG,3B2,TR1,CPART13C,O10T15M,2015,5
IIA,FRA,3B2,TR1,CPART13B,O15M,2015,6
IIA,ENG,3B2,TR1,CPART13B,O15M,2015,8
IIA,DEU,3B2,TR1,CPART13B,O15M,2015,5
IIA,ENG,3B2,TR1,CPART13B,O10T15M,2015,2
IIA,SCO,3B2,TR1,CPART11,O15M,2015,1
IIA,SCO,3B2,POTS,NONE,U10M,2015,487
IIA,NLD,3B2,POTS,NONE,U10M,2015,42
IIA,NIR,3B2,POTS,NONE,U10M,2015,1
IIA,ENG,3B2,POTS,NONE,U10M,2015,324
IIA,DNK,3B2,POTS,NONE,U10M,2015,27
IIA,SCO,3B2,POTS,NONE,O15M,2015,6
IIA,NLD,3B2,POTS,NONE,O15M,2015,2
IIA,IRL,3B2,POTS,NONE,O15M,2015,2
IIA,GBJ,3B2,POTS,NONE,O15M,2015,1
IIA,FRA,3B2,POTS,NONE,O15M,2015,2
IIA,ENG,3B2,POTS,NONE,O15M,2015,10
IIA,SCO,3B2,POTS,NONE,O10T15M,2015,42
IIA,NLD,3B2,POTS,NONE,O10T15M,2015,6
IIA,NIR,3B2,POTS,NONE,O10T15M,2015,1
IIA,IRL,3B2,POTS,NONE,O10T15M,2015,2
IIA,FRA,3B2,POTS,NONE,O10T15M,2015,3
IIA,ENG,3B2,POTS,NONE,O10T15M,2015,57
IIA,DNK,3B2,POTS,NONE,O10T15M,2015,2
IIA,DEU,3B2,POTS,NONE,O10T15M,2015,3
IIA,ENG,3B2,PEL_TRAWL,NONE,U10M,2015,4
IIA,SWE,3B2,PEL_TRAWL,NONE,O15M,2015,8
IIA,SCO,3B2,PEL_TRAWL,NONE,O15M,2015,19
IIA,NLD,3B2,PEL_TRAWL,NONE,O15M,2015,6
IIA,NIR,3B2,PEL_TRAWL,NONE,O15M,2015,3
IIA,IRL,3B2,PEL_TRAWL,NONE,O15M,2015,27
IIA,FRA,3B2,PEL_TRAWL,NONE,O15M,2015,14
IIA,ENG,3B2,PEL_TRAWL,NONE,O15M,2015,4
IIA,DNK,3B2,PEL_TRAWL,NONE,O15M,2015,34
IIA,DEU,3B2,PEL_TRAWL,NONE,O15M,2015,5
IIA,NLD,3B2,PEL_TRAWL,NONE,O10T15M,2015,4
IIA,FRA,3B2,PEL_TRAWL,NONE,O10T15M,2015,1
IIA,ENG,3B2,PEL_TRAWL,NONE,O10T15M,2015,1
IIA,DNK,3B2,PEL_TRAWL,NONE,O10T15M,2015,5
IIA,SWE,3B2,PEL_SEINE,NONE,O15M,2015,3
IIA,SCO,3B2,PEL_SEINE,NONE,O15M,2015,2
IIA,DNK,3B2,PEL_SEINE,NONE,O15M,2015,3
IIA,SCO,3B2,OTTER,NONE,U10M,2015,14
IIA,NLD,3B2,OTTER,NONE,U10M,2015,1
IIA,FRA,3B2,OTTER,NONE,U10M,2015,2
IIA,ENG,3B2,OTTER,NONE,U10M,2015,2
IIA,SWE,3B2,OTTER,NONE,O15M,2015,12
IIA,SCO,3B2,OTTER,NONE,O15M,2015,29
IIA,NLD,3B2,OTTER,NONE,O15M,2015,3
IIA,NIR,3B2,OTTER,NONE,O15M,2015,2
IIA,FRA,3B2,OTTER,NONE,O15M,2015,1
IIA,ENG,3B2,OTTER,NONE,O15M,2015,3
IIA,DNK,3B2,OTTER,NONE,O15M,2015,74
IIA,DEU,3B2,OTTER,NONE,O15M,2015,2
IIA,SCO,3B2,OTTER,NONE,O10T15M,2015,10
IIA,NLD,3B2,OTTER,NONE,O10T15M,2015,1
IIA,DNK,3B2,OTTER,NONE,O10T15M,2015,8
IIA,SCO,3B2,NONE,NONE,U10M,2015,11
IIA,DNK,3B2,NONE,NONE,U10M,2015,218
IIA,SCO,3B2,NONE,NONE,O15M,2015,1
IIA,IRL,3B2,NONE,NONE,O15M,2015,1
IIA,DNK,3B2,NONE,NONE,O15M,2015,10
IIA,SWE,3B2,NONE,NONE,O10T15M,2015,2
IIA,SCO,3B2,NONE,NONE,O10T15M,2015,4
IIA,DNK,3B2,NONE,NONE,O10T15M,2015,10
IIA,SCO,3B2,LL1,NONE,U10M,2015,355
IIA,FRA,3B2,LL1,NONE,U10M,2015,4
IIA,ENG,3B2,LL1,NONE,U10M,2015,68
IIA,DNK,3B2,LL1,NONE,U10M,2015,6
IIA,SCO,3B2,LL1,NONE,O15M,2015,5
IIA,FRA,3B2,LL1,NONE,O15M,2015,2
IIA,ENG,3B2,LL1,NONE,O10T15M,2015,3
IIA,DNK,3B2,LL1,NONE,O10T15M,2015,1
IIA,ENG,3B2,LL1,CPART13B,O15M,2015,4
IIA,ENG,3B2,LL1,CPART13B,O10T15M,2015,1
IIA,NLD,3B2,GT1,NONE,U10M,2015,7
IIA,FRA,3B2,GT1,NONE,U10M,2015,4
IIA,ENG,3B2,GT1,NONE,U10M,2015,15
IIA,DNK,3B2,GT1,NONE,U10M,2015,2
IIA,FRA,3B2,GT1,NONE,O15M,2015,2
IIA,DNK,3B2,GT1,NONE,O15M,2015,14
IIA,BEL,3B2,GT1,NONE,O15M,2015,1
IIA,NLD,3B2,GT1,NONE,O10T15M,2015,1
IIA,FRA,3B2,GT1,NONE,O10T15M,2015,40
IIA,ENG,3B2,GT1,NONE,O10T15M,2015,2
IIA,DNK,3B2,GT1,NONE,O10T15M,2015,7
IIA,SCO,3B2,GN1,NONE,U10M,2015,3
IIA,NLD,3B2,GN1,NONE,U10M,2015,27
IIA,ENG,3B2,GN1,NONE,U10M,2015,64
IIA,DNK,3B2,GN1,NONE,U10M,2015,12
IIA,SCO,3B2,GN1,NONE,O15M,2015,5
IIA,NLD,3B2,GN1,NONE,O15M,2015,3
IIA,ENG,3B2,GN1,NONE,O15M,2015,1
IIA,DNK,3B2,GN1,NONE,O15M,2015,15
IIA,DEU,3B2,GN1,NONE,O15M,2015,2
IIA,BEL,3B2,GN1,NONE,O15M,2015,1
IIA,NLD,3B2,GN1,NONE,O10T15M,2015,12
IIA,FRA,3B2,GN1,NONE,O10T15M,2015,4
IIA,ENG,3B2,GN1,NONE,O10T15M,2015,3
IIA,DNK,3B2,GN1,NONE,O10T15M,2015,17
IIA,ENG,3B2,GN1,CPART13B,O15M,2015,1
IIA,SCO,3B2,DREDGE,NONE,U10M,2015,21
IIA,ENG,3B2,DREDGE,NONE,U10M,2015,25
IIA,DNK,3B2,DREDGE,NONE,U10M,2015,11
IIA,SCO,3B2,DREDGE,NONE,O15M,2015,34
IIA,NLD,3B2,DREDGE,NONE,O15M,2015,7
IIA,FRA,3B2,DREDGE,NONE,O15M,2015,1
IIA,ENG,3B2,DREDGE,NONE,O15M,2015,4
IIA,DNK,3B2,DREDGE,NONE,O15M,2015,2
IIA,DEU,3B2,DREDGE,NONE,O15M,2015,5
IIA,BEL,3B2,DREDGE,NONE,O15M,2015,1
IIA,SCO,3B2,DREDGE,NONE,O10T15M,2015,17
IIA,ENG,3B2,DREDGE,NONE,O10T15M,2015,29
IIA,DNK,3B2,DREDGE,NONE,O10T15M,2015,34
IIA,NLD,3B2,BT2,NONE,U10M,2015,1
IIA,ENG,3B2,BT2,NONE,U10M,2015,2
IIA,SCO,3B2,BT2,NONE,O15M,2015,1
IIA,NLD,3B2,BT2,NONE,O15M,2015,81
IIA,FRA,3B2,BT2,NONE,O15M,2015,1
IIA,ENG,3B2,BT2,NONE,O15M,2015,1
IIA,DEU,3B2,BT2,NONE,O15M,2015,14
IIA,BEL,3B2,BT2,NONE,O15M,2015,54
IIA,NLD,3B2,BT2,NONE,O10T15M,2015,1
IIA,FRA,3B2,BT2,NONE,O10T15M,2015,1
IIA,DEU,3B2,BT2,NONE,O10T15M,2015,1
IIA,ENG,3B2,BT2,CPART13B,O15M,2015,9
IIA,ENG,3B2,BT2,CPART13B,O10T15M,2015,1
IIA,NLD,3B2,BT1,NONE,U10M,2015,1
IIA,SCO,3B2,BT1,NONE,O15M,2015,1
IIA,NLD,3B2,BT1,NONE,O15M,2015,12
