annex,country ,Measure Names,regulated area ,regulated gear ,vessel length ,year,Measure Values
WW,FRA,deep sea effort,6 EU,GILL,O15M,2007,0
WW,ENG,deep sea effort,6 EU,GILL,O15M,2007,0
WW,DEU,deep sea effort,6 EU,GILL,O15M,2007,0
WW,SCO,deep sea effort,6 EU,GILL,O10T15M,2007,0
WW,IRL,deep sea effort,6 EU,GILL,O10T15M,2007,0
WW,SCO,deep sea effort,6 EU,DREDGE,U10M,2007,0
WW,NIR,deep sea effort,6 EU,DREDGE,U10M,2007,0
WW,SCO,deep sea effort,6 EU,DREDGE,O15M,2007,0
WW,NIR,deep sea effort,6 EU,DREDGE,O15M,2007,0
WW,IRL,deep sea effort,6 EU,DREDGE,O15M,2007,0
WW,IOM,deep sea effort,6 EU,DREDGE,O15M,2007,0
WW,ENG,deep sea effort,6 EU,DREDGE,O15M,2007,0
WW,SCO,deep sea effort,6 EU,DREDGE,O10T15M,2007,0
WW,NIR,deep sea effort,6 EU,DREDGE,O10T15M,2007,0
WW,IRL,deep sea effort,6 EU,DREDGE,O10T15M,2007,0
WW,IOM,deep sea effort,6 EU,DREDGE,O10T15M,2007,0
WW,ENG,deep sea effort,6 EU,DREDGE,O10T15M,2007,0
WW,SCO,deep sea effort,6 EU,BOTTOM TRAWLS,U10M,2007,0
WW,NIR,deep sea effort,6 EU,BOTTOM TRAWLS,U10M,2007,0
WW,ENG,deep sea effort,6 EU,BOTTOM TRAWLS,U10M,2007,0
WW,SCO,deep sea effort,6 EU,BOTTOM TRAWLS,O15M,2007,0
WW,NIR,deep sea effort,6 EU,BOTTOM TRAWLS,O15M,2007,0
WW,IRL,deep sea effort,6 EU,BOTTOM TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,6 EU,BOTTOM TRAWLS,O15M,2007,0
WW,ENG,deep sea effort,6 EU,BOTTOM TRAWLS,O15M,2007,0
WW,DEU,deep sea effort,6 EU,BOTTOM TRAWLS,O15M,2007,0
WW,BEL,deep sea effort,6 EU,BOTTOM TRAWLS,O15M,2007,0
WW,SCO,deep sea effort,6 EU,BOTTOM TRAWLS,O10T15M,2007,0
WW,NIR,deep sea effort,6 EU,BOTTOM TRAWLS,O10T15M,2007,0
WW,IRL,deep sea effort,6 EU,BOTTOM TRAWLS,O10T15M,2007,0
WW,ENG,deep sea effort,6 EU,BOTTOM TRAWLS,O10T15M,2007,0
WW,SCO,deep sea effort,6 EU,BEAM,O15M,2007,0
WW,BEL,deep sea effort,6 EU,BEAM,O15M,2007,0
WW,SCO,deep sea effort,5 NON EU,PELAGIC TRAWLS,O15M,2007,0
WW,NLD,deep sea effort,5 NON EU,PELAGIC TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,5 NON EU,PELAGIC TRAWLS,O15M,2007,0
WW,DEU,deep sea effort,5 NON EU,PELAGIC TRAWLS,O15M,2007,0
WW,SCO,deep sea effort,5 NON EU,BOTTOM TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,5 NON EU,BOTTOM TRAWLS,O15M,2007,0
WW,ENG,deep sea effort,5 NON EU,BOTTOM TRAWLS,O15M,2007,0
WW,DEU,deep sea effort,5 NON EU,BOTTOM TRAWLS,O15M,2007,0
WW,NLD,deep sea effort,5 EU,PELAGIC TRAWLS,O15M,2007,0
WW,IRL,deep sea effort,5 EU,PELAGIC TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,5 EU,PELAGIC TRAWLS,O15M,2007,0
WW,DEU,deep sea effort,5 EU,PELAGIC TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,5 EU,GILL,O15M,2007,0
WW,SCO,deep sea effort,5 EU,BOTTOM TRAWLS,O15M,2007,0
WW,FRA,deep sea effort,5 EU,BOTTOM TRAWLS,O15M,2007,0
WW,IRL,total effort,BSA,TRAMMEL,O15M,2007,6624
WW,FRA,total effort,BSA,TRAMMEL,O15M,2007,18218
WW,ENG,total effort,BSA,TRAMMEL,O15M,2007,4781.31
WW,IRL,total effort,BSA,TRAMMEL,O10T15M,2007,18369
WW,FRA,total effort,BSA,TRAMMEL,O10T15M,2007,23449
WW,ENG,total effort,BSA,TRAMMEL,O10T15M,2007,1272.8
WW,IRL,total effort,BSA,POTS,O15M,2007,8842
WW,FRA,total effort,BSA,POTS,O15M,2007,410
WW,DEU,total effort,BSA,POTS,O15M,2007,1727
WW,IRL,total effort,BSA,POTS,O10T15M,2007,181751
WW,FRA,total effort,BSA,POTS,O10T15M,2007,1694
WW,SCO,total effort,BSA,PELAGIC TRAWLS,O15M,2007,217449
WW,NLD,total effort,BSA,PELAGIC TRAWLS,O15M,2007,1516373
WW,NIR,total effort,BSA,PELAGIC TRAWLS,O15M,2007,38964
WW,IRL,total effort,BSA,PELAGIC TRAWLS,O15M,2007,1206605
WW,FRA,total effort,BSA,PELAGIC TRAWLS,O15M,2007,249834
WW,ENG,total effort,BSA,PELAGIC TRAWLS,O15M,2007,97159.68
WW,DEU,total effort,BSA,PELAGIC TRAWLS,O15M,2007,95556
WW,IRL,total effort,BSA,PELAGIC TRAWLS,O10T15M,2007,827
WW,FRA,total effort,BSA,NONE,O15M,2007,2652
WW,IRL,total effort,BSA,NONE,O10T15M,2007,233
WW,SCO,total effort,BSA,LONGLINE,O15M,2007,33185
WW,IRL,total effort,BSA,LONGLINE,O15M,2007,2330
WW,FRA,total effort,BSA,LONGLINE,O15M,2007,11587
WW,ENG,total effort,BSA,LONGLINE,O15M,2007,69025.19
WW,IRL,total effort,BSA,LONGLINE,O10T15M,2007,5757
WW,ENG,total effort,BSA,GILL,U10M,2007,238.2
WW,IRL,total effort,BSA,GILL,O15M,2007,379623
WW,FRA,total effort,BSA,GILL,O15M,2007,1027582
WW,ENG,total effort,BSA,GILL,O15M,2007,226795.18
WW,DEU,total effort,BSA,GILL,O15M,2007,4862
WW,IRL,total effort,BSA,GILL,O10T15M,2007,87793
WW,ENG,total effort,BSA,GILL,O10T15M,2007,6135.25
WW,IRL,total effort,BSA,DREDGE,O15M,2007,45932
WW,FRA,total effort,BSA,DREDGE,O15M,2007,5399
WW,IRL,total effort,BSA,DREDGE,O10T15M,2007,6625
WW,FRA,total effort,BSA,DREDGE,O10T15M,2007,12082
WW,SCO,total effort,BSA,BOTTOM TRAWLS,O15M,2007,213564
WW,NLD,total effort,BSA,BOTTOM TRAWLS,O15M,2007,762
WW,IRL,total effort,BSA,BOTTOM TRAWLS,O15M,2007,4860493
WW,FRA,total effort,BSA,BOTTOM TRAWLS,O15M,2007,5720768
WW,ENG,total effort,BSA,BOTTOM TRAWLS,O15M,2007,1180628.57
WW,IRL,total effort,BSA,BOTTOM TRAWLS,O10T15M,2007,450099
WW,FRA,total effort,BSA,BOTTOM TRAWLS,O10T15M,2007,2594
WW,ENG,total effort,BSA,BOTTOM TRAWLS,O10T15M,2007,326
WW,IRL,total effort,BSA,BEAM,O15M,2007,1145248
WW,FRA,total effort,BSA,BEAM,O15M,2007,831
WW,ENG,total effort,BSA,BEAM,O15M,2007,11012.8
WW,FRA,total effort,BSA,BEAM,O10T15M,2007,440
WW,PRT,total effort,34.2.0 NON EU,LONGLINE,O15M,2007,15157
WW,PRT,total effort,34.1.2 EU,LONGLINE,O15M,2007,11494
WW,PRT,total effort,34.1.1 NON EU,LONGLINE,O15M,2007,26276
WW,PRT,total effort,34.1.1 NON EU,LONGLINE,O10T15M,2007,13503
WW,PRT,total effort,34.1.1 EU,LONGLINE,O15M,2007,13356
WW,PRT,total effort,34.1.1 EU,LONGLINE,O10T15M,2007,412
WW,PRT,total effort,34.1.1 EU,BOTTOM TRAWLS,O15M,2007,307168
WW,PRT,total effort,10 EU,BOTTOM TRAWLS,O15M,2007,750
WW,PRT,total effort,9 NON EU,LONGLINE,O15M,2007,4065
WW,PRT,total effort,9 EU,TRAMMEL,O15M,2007,923884
WW,PRT,total effort,9 EU,TRAMMEL,O10T15M,2007,340488
WW,ESP,total effort,9 EU,TRAMMEL,NONE,2007,276624
WW,PRT,total effort,9 EU,POTS,O15M,2007,116636
WW,ENG,total effort,9 EU,POTS,O15M,2007,26200.53
WW,DEU,total effort,9 EU,POTS,O15M,2007,7272
WW,PRT,total effort,9 EU,POTS,O10T15M,2007,178316
WW,ESP,total effort,9 EU,POTS,NONE,2007,718759
WW,ESP,total effort,9 EU,PELAGIC TRAWLS,NONE,2007,2872281
WW,PRT,total effort,9 EU,NONE,U10M,2007,2405784
WW,ESP,total effort,9 EU,NONE,NONE,2007,315969
WW,PRT,total effort,9 EU,LONGLINE,O15M,2007,825282
WW,PRT,total effort,9 EU,LONGLINE,O10T15M,2007,186728
WW,ESP,total effort,9 EU,LONGLINE,NONE,2007,395164
WW,PRT,total effort,9 EU,GILL,O15M,2007,787484
WW,ENG,total effort,9 EU,GILL,O15M,2007,11907
WW,PRT,total effort,9 EU,GILL,O10T15M,2007,192877
WW,ESP,total effort,9 EU,GILL,NONE,2007,699429
WW,ESP,total effort,9 EU,DREDGE,NONE,2007,30039
WW,PRT,total effort,9 EU,BOTTOM TRAWLS,O15M,2007,8565712
WW,PRT,total effort,9 EU,BOTTOM TRAWLS,O10T15M,2007,160
WW,ESP,total effort,9 EU,BOTTOM TRAWLS,NONE,2007,2997130
WW,ESP,total effort,9 EU,BEAM,NONE,2007,28021
WW,FRA,total effort,8 EU,TRAMMEL,U10M,2007,876285
WW,FRA,total effort,8 EU,TRAMMEL,O15M,2007,2390601
WW,FRA,total effort,8 EU,TRAMMEL,O10T15M,2007,2913921
WW,ESP,total effort,8 EU,TRAMMEL,NONE,2007,536042
WW,FRA,total effort,8 EU,POTS,U10M,2007,360067
WW,ENG,total effort,8 EU,POTS,U10M,2007,20.14
WW,FRA,total effort,8 EU,POTS,O15M,2007,103419
WW,DEU,total effort,8 EU,POTS,O15M,2007,45482
WW,FRA,total effort,8 EU,POTS,O10T15M,2007,64399
WW,ESP,total effort,8 EU,POTS,NONE,2007,585731
WW,FRA,total effort,8 EU,PELAGIC TRAWLS,U10M,2007,4268
WW,NLD,total effort,8 EU,PELAGIC TRAWLS,O15M,2007,106118
WW,IRL,total effort,8 EU,PELAGIC TRAWLS,O15M,2007,100377
WW,FRA,total effort,8 EU,PELAGIC TRAWLS,O15M,2007,3929356
WW,ENG,total effort,8 EU,PELAGIC TRAWLS,O15M,2007,36288
WW,DNK,total effort,8 EU,PELAGIC TRAWLS,O15M,2007,181719
WW,FRA,total effort,8 EU,PELAGIC TRAWLS,O10T15M,2007,753222
WW,ESP,total effort,8 EU,PELAGIC TRAWLS,NONE,2007,4067360
WW,PRT,total effort,8 EU,NONE,U10M,2007,18901
WW,FRA,total effort,8 EU,NONE,U10M,2007,896775
WW,FRA,total effort,8 EU,NONE,O15M,2007,11699
WW,FRA,total effort,8 EU,NONE,O10T15M,2007,266967
WW,ESP,total effort,8 EU,NONE,NONE,2007,5208751
WW,FRA,total effort,8 EU,LONGLINE,U10M,2007,953642
WW,ENG,total effort,8 EU,LONGLINE,U10M,2007,29.38
WW,SCO,total effort,8 EU,LONGLINE,O15M,2007,6574
WW,IRL,total effort,8 EU,LONGLINE,O15M,2007,13432
WW,FRA,total effort,8 EU,LONGLINE,O15M,2007,205807
WW,ENG,total effort,8 EU,LONGLINE,O15M,2007,66301.44
WW,FRA,total effort,8 EU,LONGLINE,O10T15M,2007,653368
WW,ESP,total effort,8 EU,LONGLINE,NONE,2007,973453
WW,FRA,total effort,8 EU,GILL,U10M,2007,973714
WW,ENG,total effort,8 EU,GILL,U10M,2007,50
WW,SCO,total effort,8 EU,GILL,O15M,2007,69676
WW,FRA,total effort,8 EU,GILL,O15M,2007,1695291
WW,ENG,total effort,8 EU,GILL,O15M,2007,54377.4
WW,FRA,total effort,8 EU,GILL,O10T15M,2007,1658799
WW,ESP,total effort,8 EU,GILL,NONE,2007,2117502
WW,FRA,total effort,8 EU,DREDGE,U10M,2007,122252
WW,ENG,total effort,8 EU,DREDGE,U10M,2007,120
WW,FRA,total effort,8 EU,DREDGE,O15M,2007,3117
WW,FRA,total effort,8 EU,DREDGE,O10T15M,2007,505681
WW,ESP,total effort,8 EU,DREDGE,NONE,2007,49
WW,FRA,total effort,8 EU,BOTTOM TRAWLS,U10M,2007,534888
WW,ENG,total effort,8 EU,BOTTOM TRAWLS,U10M,2007,221
WW,PRT,total effort,8 EU,BOTTOM TRAWLS,O15M,2007,569383
WW,IRL,total effort,8 EU,BOTTOM TRAWLS,O15M,2007,6448
WW,FRA,total effort,8 EU,BOTTOM TRAWLS,O15M,2007,16077214
WW,DNK,total effort,8 EU,BOTTOM TRAWLS,O15M,2007,11850
WW,FRA,total effort,8 EU,BOTTOM TRAWLS,O10T15M,2007,9142569
WW,ESP,total effort,8 EU,BOTTOM TRAWLS,NONE,2007,9658008
WW,FRA,total effort,8 EU,BEAM,U10M,2007,2552
WW,BEL,total effort,8 EU,BEAM,O15M,2007,980041
WW,FRA,total effort,8 EU,BEAM,O10T15M,2007,438
WW,FRA,total effort,7D,TRAMMEL,U10M,2007,464272
WW,ENG,total effort,7D,TRAMMEL,U10M,2007,858
WW,FRA,total effort,7D,TRAMMEL,O15M,2007,642980
WW,BEL,total effort,7D,TRAMMEL,O15M,2007,26676
WW,FRA,total effort,7D,TRAMMEL,O10T15M,2007,2945844
WW,ENG,total effort,7D,TRAMMEL,O10T15M,2007,7708
WW,FRA,total effort,7D,POTS,U10M,2007,446367
WW,ENG,total effort,7D,POTS,U10M,2007,803769.67
WW,GBG,total effort,7D,POTS,O15M,2007,12660.69
WW,FRA,total effort,7D,POTS,O15M,2007,90988
WW,ENG,total effort,7D,POTS,O15M,2007,111498.18
WW,FRA,total effort,7D,POTS,O10T15M,2007,226545
WW,ENG,total effort,7D,POTS,O10T15M,2007,452734.58
WW,FRA,total effort,7D,PELAGIC TRAWLS,U10M,2007,8355
WW,NLD,total effort,7D,PELAGIC TRAWLS,O15M,2007,1613832
WW,FRA,total effort,7D,PELAGIC TRAWLS,O15M,2007,1773861
WW,ENG,total effort,7D,PELAGIC TRAWLS,O15M,2007,481526.83
WW,DEU,total effort,7D,PELAGIC TRAWLS,O15M,2007,225990
WW,FRA,total effort,7D,PELAGIC TRAWLS,O10T15M,2007,504108
WW,FRA,total effort,7D,NONE,U10M,2007,24289
WW,FRA,total effort,7D,NONE,O15M,2007,4314
WW,FRA,total effort,7D,NONE,O10T15M,2007,15289
WW,FRA,total effort,7D,LONGLINE,U10M,2007,58196
WW,ENG,total effort,7D,LONGLINE,U10M,2007,92237.05
WW,FRA,total effort,7D,LONGLINE,O15M,2007,39773
WW,ENG,total effort,7D,LONGLINE,O15M,2007,561
WW,FRA,total effort,7D,LONGLINE,O10T15M,2007,122800
WW,ENG,total effort,7D,LONGLINE,O10T15M,2007,37563
WW,SCO,total effort,7D,GILL,U10M,2007,181
WW,FRA,total effort,7D,GILL,U10M,2007,146653
WW,ENG,total effort,7D,GILL,U10M,2007,1080563.63
WW,FRA,total effort,7D,GILL,O15M,2007,36151
WW,BEL,total effort,7D,GILL,O15M,2007,906
WW,FRA,total effort,7D,GILL,O10T15M,2007,350342
WW,ENG,total effort,7D,GILL,O10T15M,2007,8087.28
WW,SCO,total effort,7D,DREDGE,U10M,2007,72
WW,FRA,total effort,7D,DREDGE,U10M,2007,42421
WW,ENG,total effort,7D,DREDGE,U10M,2007,161276.51
WW,SCO,total effort,7D,DREDGE,O15M,2007,376741
WW,NLD,total effort,7D,DREDGE,O15M,2007,97064
WW,FRA,total effort,7D,DREDGE,O15M,2007,5018197
WW,ENG,total effort,7D,DREDGE,O15M,2007,279007.67
WW,BEL,total effort,7D,DREDGE,O15M,2007,3723
WW,FRA,total effort,7D,DREDGE,O10T15M,2007,2627561
WW,ENG,total effort,7D,DREDGE,O10T15M,2007,144299.31
WW,SCO,total effort,7D,BOTTOM TRAWLS,U10M,2007,72
WW,FRA,total effort,7D,BOTTOM TRAWLS,U10M,2007,267252
WW,ENG,total effort,7D,BOTTOM TRAWLS,U10M,2007,260407.88
WW,SCO,total effort,7D,BOTTOM TRAWLS,O15M,2007,207336
WW,NLD,total effort,7D,BOTTOM TRAWLS,O15M,2007,434839
WW,GBJ,total effort,7D,BOTTOM TRAWLS,O15M,2007,13420
WW,FRA,total effort,7D,BOTTOM TRAWLS,O15M,2007,10474572
WW,ENG,total effort,7D,BOTTOM TRAWLS,O15M,2007,5083.57
WW,DNK,total effort,7D,BOTTOM TRAWLS,O15M,2007,10016
WW,BEL,total effort,7D,BOTTOM TRAWLS,O15M,2007,13756
WW,SCO,total effort,7D,BOTTOM TRAWLS,O10T15M,2007,1788
WW,FRA,total effort,7D,BOTTOM TRAWLS,O10T15M,2007,3174239
WW,ENG,total effort,7D,BOTTOM TRAWLS,O10T15M,2007,153021.4
WW,FRA,total effort,7D,BEAM,U10M,2007,28695
WW,ENG,total effort,7D,BEAM,U10M,2007,32632.75
WW,SCO,total effort,7D,BEAM,O15M,2007,9776
WW,FRA,total effort,7D,BEAM,O15M,2007,574879
WW,ENG,total effort,7D,BEAM,O15M,2007,180703.28
WW,BEL,total effort,7D,BEAM,O15M,2007,3184292
WW,FRA,total effort,7D,BEAM,O10T15M,2007,588358
WW,ENG,total effort,7D,BEAM,O10T15M,2007,147477.58
WW,FRA,total effort,7 EU NO 7D,TRAMMEL,U10M,2007,255766
WW,ENG,total effort,7 EU NO 7D,TRAMMEL,U10M,2007,3048.3
WW,IRL,total effort,7 EU NO 7D,TRAMMEL,O15M,2007,6624
WW,FRA,total effort,7 EU NO 7D,TRAMMEL,O15M,2007,471663
WW,ENG,total effort,7 EU NO 7D,TRAMMEL,O15M,2007,16866.39
WW,IRL,total effort,7 EU NO 7D,TRAMMEL,O10T15M,2007,18759
WW,FRA,total effort,7 EU NO 7D,TRAMMEL,O10T15M,2007,1057950
WW,ENG,total effort,7 EU NO 7D,TRAMMEL,O10T15M,2007,13686
WW,SCO,total effort,7 EU NO 7D,POTS,U10M,2007,64665
WW,NIR,total effort,7 EU NO 7D,POTS,U10M,2007,391674.98
WW,IOM,total effort,7 EU NO 7D,POTS,U10M,2007,2302
WW,FRA,total effort,7 EU NO 7D,POTS,U10M,2007,1621260
WW,ENG,total effort,7 EU NO 7D,POTS,U10M,2007,2460361.9
WW,NIR,total effort,7 EU NO 7D,POTS,O15M,2007,580.79
WW,IRL,total effort,7 EU NO 7D,POTS,O15M,2007,57898
WW,GBJ,total effort,7 EU NO 7D,POTS,O15M,2007,35952
WW,GBG,total effort,7 EU NO 7D,POTS,O15M,2007,67024.62
WW,FRA,total effort,7 EU NO 7D,POTS,O15M,2007,367272
WW,ENG,total effort,7 EU NO 7D,POTS,O15M,2007,567333.37
WW,DEU,total effort,7 EU NO 7D,POTS,O15M,2007,49735
WW,SCO,total effort,7 EU NO 7D,POTS,O10T15M,2007,35190
WW,NIR,total effort,7 EU NO 7D,POTS,O10T15M,2007,41589
WW,IRL,total effort,7 EU NO 7D,POTS,O10T15M,2007,510050
WW,FRA,total effort,7 EU NO 7D,POTS,O10T15M,2007,1912615
WW,ENG,total effort,7 EU NO 7D,POTS,O10T15M,2007,960972.81
WW,FRA,total effort,7 EU NO 7D,PELAGIC TRAWLS,U10M,2007,1195
WW,ENG,total effort,7 EU NO 7D,PELAGIC TRAWLS,U10M,2007,2405.5
WW,SCO,total effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2007,927221
WW,NLD,total effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2007,4252343
WW,NIR,total effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2007,191853.93
WW,IRL,total effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2007,2007140
WW,FRA,total effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2007,1830063
WW,ENG,total effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2007,1032729.65
WW,DNK,total effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2007,937210
WW,DEU,total effort,7 EU NO 7D,PELAGIC TRAWLS,O15M,2007,962635
WW,IRL,total effort,7 EU NO 7D,PELAGIC TRAWLS,O10T15M,2007,6591
WW,GBG,total effort,7 EU NO 7D,PELAGIC TRAWLS,O10T15M,2007,201
WW,FRA,total effort,7 EU NO 7D,PELAGIC TRAWLS,O10T15M,2007,111755
WW,ENG,total effort,7 EU NO 7D,PELAGIC TRAWLS,O10T15M,2007,55664.4
WW,SCO,total effort,7 EU NO 7D,NONE,U10M,2007,425
WW,FRA,total effort,7 EU NO 7D,NONE,U10M,2007,21071
WW,FRA,total effort,7 EU NO 7D,NONE,O15M,2007,6401
WW,IRL,total effort,7 EU NO 7D,NONE,O10T15M,2007,383
WW,FRA,total effort,7 EU NO 7D,NONE,O10T15M,2007,6979
WW,SCO,total effort,7 EU NO 7D,LONGLINE,U10M,2007,254
WW,NIR,total effort,7 EU NO 7D,LONGLINE,U10M,2007,476.83
WW,FRA,total effort,7 EU NO 7D,LONGLINE,U10M,2007,264220
WW,ENG,total effort,7 EU NO 7D,LONGLINE,U10M,2007,273892.93
WW,SCO,total effort,7 EU NO 7D,LONGLINE,O15M,2007,257928
WW,IRL,total effort,7 EU NO 7D,LONGLINE,O15M,2007,46022
WW,FRA,total effort,7 EU NO 7D,LONGLINE,O15M,2007,410608
WW,ENG,total effort,7 EU NO 7D,LONGLINE,O15M,2007,587565.91
WW,IRL,total effort,7 EU NO 7D,LONGLINE,O10T15M,2007,9962
WW,FRA,total effort,7 EU NO 7D,LONGLINE,O10T15M,2007,313997
WW,ENG,total effort,7 EU NO 7D,LONGLINE,O10T15M,2007,81620.69
WW,SCO,total effort,7 EU NO 7D,GILL,U10M,2007,2366
WW,NIR,total effort,7 EU NO 7D,GILL,U10M,2007,7046
WW,FRA,total effort,7 EU NO 7D,GILL,U10M,2007,310109
WW,ENG,total effort,7 EU NO 7D,GILL,U10M,2007,743729.75
WW,SCO,total effort,7 EU NO 7D,GILL,O15M,2007,193116
WW,IRL,total effort,7 EU NO 7D,GILL,O15M,2007,495966
WW,FRA,total effort,7 EU NO 7D,GILL,O15M,2007,1258557
WW,ENG,total effort,7 EU NO 7D,GILL,O15M,2007,710384.95
WW,DEU,total effort,7 EU NO 7D,GILL,O15M,2007,171880
WW,IRL,total effort,7 EU NO 7D,GILL,O10T15M,2007,113708
WW,FRA,total effort,7 EU NO 7D,GILL,O10T15M,2007,917344
WW,ENG,total effort,7 EU NO 7D,GILL,O10T15M,2007,290055.33
WW,SCO,total effort,7 EU NO 7D,DREDGE,U10M,2007,7012
WW,NIR,total effort,7 EU NO 7D,DREDGE,U10M,2007,41749.81
WW,FRA,total effort,7 EU NO 7D,DREDGE,U10M,2007,455336
WW,ENG,total effort,7 EU NO 7D,DREDGE,U10M,2007,190833.87
WW,SCO,total effort,7 EU NO 7D,DREDGE,O15M,2007,1378616
WW,NLD,total effort,7 EU NO 7D,DREDGE,O15M,2007,179128
WW,NIR,total effort,7 EU NO 7D,DREDGE,O15M,2007,65029
WW,IRL,total effort,7 EU NO 7D,DREDGE,O15M,2007,326638
WW,IOM,total effort,7 EU NO 7D,DREDGE,O15M,2007,12058.87
WW,FRA,total effort,7 EU NO 7D,DREDGE,O15M,2007,852839
WW,ENG,total effort,7 EU NO 7D,DREDGE,O15M,2007,1079312.07
WW,SCO,total effort,7 EU NO 7D,DREDGE,O10T15M,2007,36187
WW,NIR,total effort,7 EU NO 7D,DREDGE,O10T15M,2007,41506.5
WW,IRL,total effort,7 EU NO 7D,DREDGE,O10T15M,2007,38799
WW,IOM,total effort,7 EU NO 7D,DREDGE,O10T15M,2007,3599.42
WW,FRA,total effort,7 EU NO 7D,DREDGE,O10T15M,2007,3330398
WW,ENG,total effort,7 EU NO 7D,DREDGE,O10T15M,2007,582928.09
WW,SCO,total effort,7 EU NO 7D,BOTTOM TRAWLS,U10M,2007,13524
WW,NIR,total effort,7 EU NO 7D,BOTTOM TRAWLS,U10M,2007,119641.67
WW,FRA,total effort,7 EU NO 7D,BOTTOM TRAWLS,U10M,2007,87051
WW,ENG,total effort,7 EU NO 7D,BOTTOM TRAWLS,U10M,2007,751018.53
WW,SCO,total effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,1070697
WW,NLD,total effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,113851
WW,NIR,total effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,3062830.8
WW,IRL,total effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,11206943
WW,IOM,total effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,25438.85
WW,GBJ,total effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,30580
WW,FRA,total effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,16055918
WW,ENG,total effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,3034922.76
WW,DNK,total effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,77502
WW,BEL,total effort,7 EU NO 7D,BOTTOM TRAWLS,O15M,2007,541488
WW,SCO,total effort,7 EU NO 7D,BOTTOM TRAWLS,O10T15M,2007,18385
WW,NIR,total effort,7 EU NO 7D,BOTTOM TRAWLS,O10T15M,2007,454427.73
WW,IRL,total effort,7 EU NO 7D,BOTTOM TRAWLS,O10T15M,2007,619016
WW,IOM,total effort,7 EU NO 7D,BOTTOM TRAWLS,O10T15M,2007,4973.52
WW,GBG,total effort,7 EU NO 7D,BOTTOM TRAWLS,O10T15M,2007,11392.48
WW,FRA,total effort,7 EU NO 7D,BOTTOM TRAWLS,O10T15M,2007,2477485
WW,ENG,total effort,7 EU NO 7D,BOTTOM TRAWLS,O10T15M,2007,1693661.36
WW,SCO,total effort,7 EU NO 7D,BEAM,U10M,2007,2090
WW,ENG,total effort,7 EU NO 7D,BEAM,U10M,2007,25436.71
WW,SCO,total effort,7 EU NO 7D,BEAM,O15M,2007,4740
WW,IRL,total effort,7 EU NO 7D,BEAM,O15M,2007,2317723
WW,FRA,total effort,7 EU NO 7D,BEAM,O15M,2007,189856
WW,ENG,total effort,7 EU NO 7D,BEAM,O15M,2007,4980959.68
WW,BEL,total effort,7 EU NO 7D,BEAM,O15M,2007,4308567
WW,IRL,total effort,7 EU NO 7D,BEAM,O10T15M,2007,748
WW,FRA,total effort,7 EU NO 7D,BEAM,O10T15M,2007,130720
WW,ENG,total effort,7 EU NO 7D,BEAM,O10T15M,2007,77449.45
WW,ENG,total effort,6 NON EU,POTS,O15M,2007,35364.08
WW,SCO,total effort,6 NON EU,GILL,O15M,2007,67248
WW,ENG,total effort,6 NON EU,GILL,O15M,2007,58329.07
WW,SCO,total effort,6 NON EU,BOTTOM TRAWLS,O15M,2007,57544
WW,ENG,total effort,6 NON EU,BOTTOM TRAWLS,O15M,2007,307642.56
WW,SCO,total effort,6 EU,TRAMMEL,U10M,2007,368
WW,SCO,total effort,6 EU,POTS,U10M,2007,3625560
WW,NIR,total effort,6 EU,POTS,U10M,2007,92326.59
WW,ENG,total effort,6 EU,POTS,U10M,2007,1875
WW,SCO,total effort,6 EU,POTS,O15M,2007,421709
WW,NIR,total effort,6 EU,POTS,O15M,2007,110316
WW,IRL,total effort,6 EU,POTS,O15M,2007,462973
WW,ENG,total effort,6 EU,POTS,O15M,2007,500373.02
WW,DEU,total effort,6 EU,POTS,O15M,2007,92176
WW,SCO,total effort,6 EU,POTS,O10T15M,2007,1661647
WW,NIR,total effort,6 EU,POTS,O10T15M,2007,201612.17
WW,IRL,total effort,6 EU,POTS,O10T15M,2007,201366
WW,ENG,total effort,6 EU,POTS,O10T15M,2007,32706.5
WW,SCO,total effort,6 EU,PELAGIC TRAWLS,O15M,2007,2185832
WW,NLD,total effort,6 EU,PELAGIC TRAWLS,O15M,2007,4430203
