country,Measure Names,reg_area_cod,reg_gear_cod,species,specon,vessel length,year,Measure Values
ENG,landings,7E,3A,LBE,NONE,O15M,2014,2.018
BEL,landings,7E,3A,LBE,NONE,O15M,2014,0.007
ENG,landings,7E,3A,LBE,NONE,O10T15M,2014,0.043
FRA,landings,7E,PEL_TRAWL,LAH,NONE,O10T15M,2014,52.8
FRA,landings,7E,NONE,LAH,NONE,U10M,2014,1570.993
FRA,landings,7E,NONE,LAH,NONE,O10T15M,2014,6725.68745
FRA,landings,7E,DREDGE,LAH,NONE,U10M,2014,1791.819
FRA,landings,7E,DREDGE,LAH,NONE,O10T15M,2014,8277.90453
FRA,landings,7E,DREDGE,KLK,NONE,O10T15M,2014,0.151
FRA,landings,7E,3B,KLK,NONE,O10T15M,2014,0.0248
FRA,landings,7E,PEL_SEINE,KGX,NONE,O15M,2014,0.0255
FRA,landings,7E,GILL,KGX,NONE,O10T15M,2014,0.15
FRA,landings,7E,3B,KGX,NONE,U10M,2014,0.128
FRA,landings,7E,POTS,KFA,NONE,O10T15M,2014,0.13
FRA,landings,7E,LONGLINE,KFA,NONE,O10T15M,2014,0.68675
FRA,landings,7E,DREDGE,KFA,NONE,U10M,2014,0.1224
FRA,landings,7E,DREDGE,KFA,NONE,O10T15M,2014,6.61905
FRA,landings,7E,TRAMMEL,JOD,NONE,U10M,2014,0.08654
FRA,landings,7E,TRAMMEL,JOD,NONE,O15M,2014,1.14207
ENG,landings,7E,TRAMMEL,JOD,NONE,O15M,2014,0.121
FRA,landings,7E,TRAMMEL,JOD,NONE,O10T15M,2014,1.78491
ENG,landings,7E,TRAMMEL,JOD,NONE,O10T15M,2014,0.011
FRA,landings,7E,POTS,JOD,NONE,U10M,2014,0.0644
ENG,landings,7E,POTS,JOD,NONE,U10M,2014,0.066
FRA,landings,7E,POTS,JOD,NONE,O10T15M,2014,0.05531
ENG,landings,7E,POTS,JOD,NONE,O10T15M,2014,0.014
FRA,landings,7E,PEL_TRAWL,JOD,NONE,U10M,2014,0.00123
FRA,landings,7E,PEL_TRAWL,JOD,NONE,O15M,2014,8.04851
FRA,landings,7E,PEL_TRAWL,JOD,NONE,O10T15M,2014,0.02168
ENG,landings,7E,PEL_TRAWL,JOD,NONE,O10T15M,2014,0.13
FRA,landings,7E,PEL_SEINE,JOD,NONE,O15M,2014,2.20073
FRA,landings,7E,OTTER,JOD,NONE,U10M,2014,0.21352
ENG,landings,7E,OTTER,JOD,NONE,U10M,2014,21.993
SCO,landings,7E,OTTER,JOD,NONE,O15M,2014,5.8748
IRL,landings,7E,OTTER,JOD,NONE,O15M,2014,0.34
GBJ,landings,7E,OTTER,JOD,NONE,O15M,2014,0.105
FRA,landings,7E,OTTER,JOD,NONE,O15M,2014,373.70918
ENG,landings,7E,OTTER,JOD,NONE,O15M,2014,18.171
BEL,landings,7E,OTTER,JOD,NONE,O15M,2014,0.379
FRA,landings,7E,OTTER,JOD,NONE,O10T15M,2014,24.59595
ENG,landings,7E,OTTER,JOD,NONE,O10T15M,2014,108.313
FRA,landings,7E,LONGLINE,JOD,NONE,U10M,2014,5.13997
ENG,landings,7E,LONGLINE,JOD,NONE,U10M,2014,0.058
FRA,landings,7E,LONGLINE,JOD,NONE,O15M,2014,0.00347
FRA,landings,7E,LONGLINE,JOD,NONE,O10T15M,2014,0.15507
ENG,landings,7E,LONGLINE,JOD,NONE,O10T15M,2014,0.024
FRA,landings,7E,GILL,JOD,NONE,U10M,2014,0.01399
ENG,landings,7E,GILL,JOD,NONE,U10M,2014,0.791
FRA,landings,7E,GILL,JOD,NONE,O15M,2014,0.0326
FRA,landings,7E,GILL,JOD,NONE,O10T15M,2014,0.48109
ENG,landings,7E,GILL,JOD,NONE,O10T15M,2014,0.071
SCO,landings,7E,DREDGE,JOD,NONE,U10M,2014,0.0012
FRA,landings,7E,DREDGE,JOD,NONE,U10M,2014,0.01097
ENG,landings,7E,DREDGE,JOD,NONE,U10M,2014,0.137
FRA,landings,7E,DREDGE,JOD,NONE,O15M,2014,0.96928
ENG,landings,7E,DREDGE,JOD,NONE,O15M,2014,0.012
BEL,landings,7E,DREDGE,JOD,NONE,O15M,2014,0.002
FRA,landings,7E,DREDGE,JOD,NONE,O10T15M,2014,0.47762
ENG,landings,7E,DREDGE,JOD,NONE,O10T15M,2014,0.066
FRA,landings,7E,DEM_SEINE,JOD,NONE,O15M,2014,0.43564
ENG,landings,7E,DEM_SEINE,JOD,NONE,O15M,2014,0.001
ENG,landings,7E,BEAM,JOD,NONE,O15M,2014,0.042
SCO,landings,7E,3B,JOD,NONE,U10M,2014,0.0013
FRA,landings,7E,3B,JOD,NONE,U10M,2014,1.35563
ENG,landings,7E,3B,JOD,NONE,U10M,2014,0.988
FRA,landings,7E,3B,JOD,NONE,O15M,2014,0.0711
ENG,landings,7E,3B,JOD,NONE,O15M,2014,0.067
FRA,landings,7E,3B,JOD,NONE,O10T15M,2014,0.8175
ENG,landings,7E,3B,JOD,NONE,O10T15M,2014,0.058
FRA,landings,7E,3A,JOD,NONE,O15M,2014,0.00779
ENG,landings,7E,3A,JOD,NONE,O15M,2014,25.387
BEL,landings,7E,3A,JOD,NONE,O15M,2014,0.657
FRA,landings,7E,3A,JOD,NONE,O10T15M,2014,0.01557
ENG,landings,7E,3A,JOD,NONE,O10T15M,2014,0.216
FRA,landings,7E,TRAMMEL,JAX,NONE,U10M,2014,0.00448
FRA,landings,7E,TRAMMEL,JAX,NONE,O10T15M,2014,0.03846
FRA,landings,7E,POTS,JAX,NONE,U10M,2014,0.04056
FRA,landings,7E,POTS,JAX,NONE,O10T15M,2014,0.01781
FRA,landings,7E,PEL_TRAWL,JAX,NONE,U10M,2014,0.46115
NLD,landings,7E,PEL_TRAWL,JAX,NONE,O15M,2014,232
FRA,landings,7E,PEL_TRAWL,JAX,NONE,O15M,2014,98.95332
ENG,landings,7E,PEL_TRAWL,JAX,NONE,O15M,2014,2020.814
DNK,landings,7E,PEL_TRAWL,JAX,NONE,O15M,2014,395.109
DEU,landings,7E,PEL_TRAWL,JAX,NONE,O15M,2014,83.03
FRA,landings,7E,PEL_TRAWL,JAX,NONE,O10T15M,2014,1.5536
ENG,landings,7E,PEL_TRAWL,JAX,NONE,O10T15M,2014,15.122
FRA,landings,7E,PEL_SEINE,JAX,NONE,O15M,2014,336.01183
FRA,landings,7E,PEL_SEINE,JAX,NONE,O10T15M,2014,62.92018
FRA,landings,7E,OTTER,JAX,NONE,U10M,2014,0.85653
ENG,landings,7E,OTTER,JAX,NONE,U10M,2014,0.456
GBJ,landings,7E,OTTER,JAX,NONE,O15M,2014,0.2
FRA,landings,7E,OTTER,JAX,NONE,O15M,2014,41.72365
ENG,landings,7E,OTTER,JAX,NONE,O15M,2014,0.051
FRA,landings,7E,OTTER,JAX,NONE,O10T15M,2014,11.50969
ENG,landings,7E,OTTER,JAX,NONE,O10T15M,2014,4.45
FRA,landings,7E,LONGLINE,JAX,NONE,U10M,2014,0.49078
ENG,landings,7E,LONGLINE,JAX,NONE,U10M,2014,2.873
FRA,landings,7E,LONGLINE,JAX,NONE,O10T15M,2014,0.00761
FRA,landings,7E,GILL,JAX,NONE,U10M,2014,0.05149
ENG,landings,7E,GILL,JAX,NONE,U10M,2014,0.154
FRA,landings,7E,GILL,JAX,NONE,O10T15M,2014,0.03396
FRA,landings,7E,DREDGE,JAX,NONE,U10M,2014,0.04064
FRA,landings,7E,DREDGE,JAX,NONE,O15M,2014,0.8706
FRA,landings,7E,DREDGE,JAX,NONE,O10T15M,2014,1.11132
NLD,landings,7E,DEM_SEINE,JAX,NONE,O15M,2014,8
FRA,landings,7E,DEM_SEINE,JAX,NONE,O15M,2014,0.50949
ENG,landings,7E,DEM_SEINE,JAX,NONE,O15M,2014,0.201
FRA,landings,7E,3B,JAX,NONE,U10M,2014,2.88126
ENG,landings,7E,3B,JAX,NONE,U10M,2014,1.102
FRA,landings,7E,3B,JAX,NONE,O10T15M,2014,1.09306
ENG,landings,7E,3A,JAX,NONE,O15M,2014,0
NLD,landings,7E,PEL_TRAWL,HOM,NONE,O15M,2014,2923
NLD,landings,7E,DEM_SEINE,HOM,NONE,O15M,2014,1
FRA,landings,7E,POTS,HLT,NONE,U10M,2014,0.1586
FRA,landings,7E,OTTER,HLT,NONE,O10T15M,2014,0.0154
FRA,landings,7E,NONE,HLT,NONE,U10M,2014,31.77556
FRA,landings,7E,LONGLINE,HLT,NONE,U10M,2014,0.0374
FRA,landings,7E,3B,HLT,NONE,U10M,2014,0.0016
FRA,landings,7E,TRAMMEL,HKE,NONE,U10M,2014,0.00866
FRA,landings,7E,TRAMMEL,HKE,NONE,O15M,2014,0.64832
ENG,landings,7E,TRAMMEL,HKE,NONE,O15M,2014,0.396
FRA,landings,7E,TRAMMEL,HKE,NONE,O10T15M,2014,0.92149
ENG,landings,7E,TRAMMEL,HKE,NONE,O10T15M,2014,0.037
FRA,landings,7E,POTS,HKE,NONE,U10M,2014,0.01209
ENG,landings,7E,POTS,HKE,NONE,U10M,2014,0.006
FRA,landings,7E,POTS,HKE,NONE,O15M,2014,0.00777
FRA,landings,7E,POTS,HKE,NONE,O10T15M,2014,0.12981
FRA,landings,7E,PEL_TRAWL,HKE,NONE,O15M,2014,101.15761
FRA,landings,7E,PEL_TRAWL,HKE,NONE,O10T15M,2014,0.02142
FRA,landings,7E,PEL_SEINE,HKE,NONE,O15M,2014,0.13461
FRA,landings,7E,OTTER,HKE,NONE,U10M,2014,0.06327
ENG,landings,7E,OTTER,HKE,NONE,U10M,2014,0.366
SCO,landings,7E,OTTER,HKE,NONE,O15M,2014,0.1279
IRL,landings,7E,OTTER,HKE,NONE,O15M,2014,4.56
FRA,landings,7E,OTTER,HKE,NONE,O15M,2014,107.738
ENG,landings,7E,OTTER,HKE,NONE,O15M,2014,5.184
BEL,landings,7E,OTTER,HKE,NONE,O15M,2014,0.02
FRA,landings,7E,OTTER,HKE,NONE,O10T15M,2014,0.4614
ENG,landings,7E,OTTER,HKE,NONE,O10T15M,2014,3.609
FRA,landings,7E,NONE,HKE,NONE,U10M,2014,0.00688
FRA,landings,7E,LONGLINE,HKE,NONE,U10M,2014,0.06035
ENG,landings,7E,LONGLINE,HKE,NONE,U10M,2014,0.001
FRA,landings,7E,LONGLINE,HKE,NONE,O15M,2014,0.00305
ESP,landings,7E,LONGLINE,HKE,NONE,O15M,2014,2.424
FRA,landings,7E,LONGLINE,HKE,NONE,O10T15M,2014,0.33023
FRA,landings,7E,GILL,HKE,NONE,U10M,2014,0.00056
ENG,landings,7E,GILL,HKE,NONE,U10M,2014,0.165
FRA,landings,7E,GILL,HKE,NONE,O15M,2014,0.00388
FRA,landings,7E,GILL,HKE,NONE,O10T15M,2014,0.28963
ENG,landings,7E,GILL,HKE,NONE,O10T15M,2014,0.238
SCO,landings,7E,DREDGE,HKE,NONE,O15M,2014,0.0033
FRA,landings,7E,DREDGE,HKE,NONE,O15M,2014,0.01199
FRA,landings,7E,DREDGE,HKE,NONE,O10T15M,2014,0.00155
ENG,landings,7E,DREDGE,HKE,NONE,O10T15M,2014,0.004
FRA,landings,7E,DEM_SEINE,HKE,NONE,O15M,2014,4.5399
ENG,landings,7E,DEM_SEINE,HKE,NONE,O15M,2014,0.001
ENG,landings,7E,BEAM,HKE,NONE,O15M,2014,0.056
FRA,landings,7E,3B,HKE,NONE,U10M,2014,6.49617
ENG,landings,7E,3B,HKE,NONE,U10M,2014,0.11
FRA,landings,7E,3B,HKE,NONE,O15M,2014,0.21346
ENG,landings,7E,3B,HKE,NONE,O15M,2014,7.171
FRA,landings,7E,3B,HKE,NONE,O10T15M,2014,3.17175
ENG,landings,7E,3B,HKE,NONE,O10T15M,2014,0.938
ENG,landings,7E,3A,HKE,NONE,O15M,2014,6.905
BEL,landings,7E,3A,HKE,NONE,O15M,2014,0.138
ENG,landings,7E,3A,HKE,NONE,O10T15M,2014,0.017
FRA,landings,7E,TRAMMEL,HER,NONE,O15M,2014,0.00205
ENG,landings,7E,TRAMMEL,HER,NONE,O10T15M,2014,0.001
ENG,landings,7E,POTS,HER,NONE,U10M,2014,0.048
NLD,landings,7E,PEL_TRAWL,HER,NONE,O15M,2014,3
FRA,landings,7E,PEL_TRAWL,HER,NONE,O15M,2014,166.99296
ENG,landings,7E,PEL_TRAWL,HER,NONE,O10T15M,2014,202.333
ENG,landings,7E,PEL_SEINE,HER,NONE,O10T15M,2014,62.725
FRA,landings,7E,OTTER,HER,NONE,U10M,2014,0.0015
ENG,landings,7E,OTTER,HER,NONE,U10M,2014,0.586
FRA,landings,7E,OTTER,HER,NONE,O15M,2014,0.63031
ENG,landings,7E,OTTER,HER,NONE,O15M,2014,0.007
FRA,landings,7E,OTTER,HER,NONE,O10T15M,2014,0.40462
ENG,landings,7E,OTTER,HER,NONE,O10T15M,2014,2.046
ENG,landings,7E,LONGLINE,HER,NONE,U10M,2014,17.281
ENG,landings,7E,GILL,HER,NONE,U10M,2014,2.182
ENG,landings,7E,GILL,HER,NONE,O10T15M,2014,0.001
FRA,landings,7E,DREDGE,HER,NONE,O15M,2014,0.24078
FRA,landings,7E,DREDGE,HER,NONE,O10T15M,2014,0.00598
BEL,landings,7E,DEM_SEINE,HER,NONE,O15M,2014,0.002
FRA,landings,7E,3B,HER,NONE,U10M,2014,0.0021
ENG,landings,7E,3B,HER,NONE,U10M,2014,105.247
FRA,landings,7E,3B,HER,NONE,O10T15M,2014,0.0062
ENG,landings,7E,3B,HER,NONE,O10T15M,2014,42.776
ENG,landings,7E,OTTER,HAL,NONE,O10T15M,2014,0.001
ENG,landings,7E,GILL,HAL,NONE,U10M,2014,0.018
FRA,landings,7E,TRAMMEL,HAD,NONE,U10M,2014,0.00523
FRA,landings,7E,TRAMMEL,HAD,NONE,O15M,2014,0.06549
ENG,landings,7E,TRAMMEL,HAD,NONE,O15M,2014,0.032
FRA,landings,7E,TRAMMEL,HAD,NONE,O10T15M,2014,0.04254
ENG,landings,7E,TRAMMEL,HAD,NONE,O10T15M,2014,0.045
FRA,landings,7E,POTS,HAD,NONE,U10M,2014,0.01814
ENG,landings,7E,POTS,HAD,NONE,U10M,2014,0.242
FRA,landings,7E,POTS,HAD,NONE,O15M,2014,0.00351
FRA,landings,7E,POTS,HAD,NONE,O10T15M,2014,0.00048
ENG,landings,7E,POTS,HAD,NONE,O10T15M,2014,0.039
FRA,landings,7E,PEL_TRAWL,HAD,NONE,O15M,2014,11.81666
FRA,landings,7E,PEL_SEINE,HAD,NONE,O15M,2014,1.86264
FRA,landings,7E,OTTER,HAD,NONE,U10M,2014,0.0055
ENG,landings,7E,OTTER,HAD,NONE,U10M,2014,35.036
SCO,landings,7E,OTTER,HAD,NONE,O15M,2014,38.5828
IRL,landings,7E,OTTER,HAD,NONE,O15M,2014,0.94
FRA,landings,7E,OTTER,HAD,NONE,O15M,2014,742.73936
ENG,landings,7E,OTTER,HAD,NONE,O15M,2014,118.143
FRA,landings,7E,OTTER,HAD,NONE,O10T15M,2014,0.63539
ENG,landings,7E,OTTER,HAD,NONE,O10T15M,2014,121.842
FRA,landings,7E,LONGLINE,HAD,NONE,U10M,2014,0.33072
ENG,landings,7E,LONGLINE,HAD,NONE,U10M,2014,1.522
FRA,landings,7E,LONGLINE,HAD,NONE,O15M,2014,0.0423
FRA,landings,7E,LONGLINE,HAD,NONE,O10T15M,2014,0.01158
FRA,landings,7E,GILL,HAD,NONE,U10M,2014,0.00715
ENG,landings,7E,GILL,HAD,NONE,U10M,2014,3.816
FRA,landings,7E,GILL,HAD,NONE,O15M,2014,0.00491
FRA,landings,7E,GILL,HAD,NONE,O10T15M,2014,0.01531
ENG,landings,7E,GILL,HAD,NONE,O10T15M,2014,0.03
ENG,landings,7E,DREDGE,HAD,NONE,U10M,2014,0.444
FRA,landings,7E,DREDGE,HAD,NONE,O15M,2014,0.02399
ENG,landings,7E,DREDGE,HAD,NONE,O15M,2014,0.003
BEL,landings,7E,DREDGE,HAD,NONE,O15M,2014,0.004
FRA,landings,7E,DREDGE,HAD,NONE,O10T15M,2014,0.02726
NLD,landings,7E,DEM_SEINE,HAD,NONE,O15M,2014,15
FRA,landings,7E,DEM_SEINE,HAD,NONE,O15M,2014,16.3854
BEL,landings,7E,DEM_SEINE,HAD,NONE,O15M,2014,0.001
ENG,landings,7E,BEAM,HAD,NONE,O15M,2014,0.078
FRA,landings,7E,3B,HAD,NONE,U10M,2014,7.97438
ENG,landings,7E,3B,HAD,NONE,U10M,2014,10.709
FRA,landings,7E,3B,HAD,NONE,O15M,2014,0.36939
ENG,landings,7E,3B,HAD,NONE,O15M,2014,1.182
FRA,landings,7E,3B,HAD,NONE,O10T15M,2014,1.06684
ENG,landings,7E,3B,HAD,NONE,O10T15M,2014,1.832
ENG,landings,7E,3A,HAD,NONE,O15M,2014,27.898
BEL,landings,7E,3A,HAD,NONE,O15M,2014,0.976
ENG,landings,7E,3A,HAD,NONE,O10T15M,2014,0.143
FRA,landings,7E,TRAMMEL,GUX,NONE,U10M,2014,0.10292
FRA,landings,7E,TRAMMEL,GUX,NONE,O15M,2014,0.28013
ENG,landings,7E,TRAMMEL,GUX,NONE,O15M,2014,0.117
FRA,landings,7E,TRAMMEL,GUX,NONE,O10T15M,2014,0.99783
ENG,landings,7E,TRAMMEL,GUX,NONE,O10T15M,2014,0.008
FRA,landings,7E,POTS,GUX,NONE,U10M,2014,0.32112
ENG,landings,7E,POTS,GUX,NONE,U10M,2014,0.073
FRA,landings,7E,POTS,GUX,NONE,O15M,2014,0.0358
FRA,landings,7E,POTS,GUX,NONE,O10T15M,2014,0.09923
ENG,landings,7E,POTS,GUX,NONE,O10T15M,2014,0.059
FRA,landings,7E,PEL_TRAWL,GUX,NONE,O15M,2014,99.44637
FRA,landings,7E,PEL_TRAWL,GUX,NONE,O10T15M,2014,0.0882
FRA,landings,7E,PEL_SEINE,GUX,NONE,O15M,2014,5.1095
FRA,landings,7E,PEL_SEINE,GUX,NONE,O10T15M,2014,0.0499
FRA,landings,7E,OTTER,GUX,NONE,U10M,2014,2.30929
ENG,landings,7E,OTTER,GUX,NONE,U10M,2014,19.49
SCO,landings,7E,OTTER,GUX,NONE,O15M,2014,3.751
GBJ,landings,7E,OTTER,GUX,NONE,O15M,2014,2.339
FRA,landings,7E,OTTER,GUX,NONE,O15M,2014,1626.23638
ENG,landings,7E,OTTER,GUX,NONE,O15M,2014,12.262
GBG,landings,7E,OTTER,GUX,NONE,O10T15M,2014,0.62
FRA,landings,7E,OTTER,GUX,NONE,O10T15M,2014,67.54808
ENG,landings,7E,OTTER,GUX,NONE,O10T15M,2014,128.496
FRA,landings,7E,NONE,GUX,NONE,U10M,2014,0.0106
FRA,landings,7E,LONGLINE,GUX,NONE,U10M,2014,8.69243
ENG,landings,7E,LONGLINE,GUX,NONE,U10M,2014,0.356
FRA,landings,7E,LONGLINE,GUX,NONE,O15M,2014,0.09491
FRA,landings,7E,LONGLINE,GUX,NONE,O10T15M,2014,0.70818
ENG,landings,7E,LONGLINE,GUX,NONE,O10T15M,2014,0.026
FRA,landings,7E,GILL,GUX,NONE,U10M,2014,0.27672
ENG,landings,7E,GILL,GUX,NONE,U10M,2014,0.633
FRA,landings,7E,GILL,GUX,NONE,O15M,2014,0.00094
ENG,landings,7E,GILL,GUX,NONE,O15M,2014,0.002
FRA,landings,7E,GILL,GUX,NONE,O10T15M,2014,0.17095
ENG,landings,7E,GILL,GUX,NONE,O10T15M,2014,0.067
FRA,landings,7E,DREDGE,GUX,NONE,U10M,2014,0.2894
ENG,landings,7E,DREDGE,GUX,NONE,U10M,2014,0.164
SCO,landings,7E,DREDGE,GUX,NONE,O15M,2014,0.0019
FRA,landings,7E,DREDGE,GUX,NONE,O15M,2014,7.24191
ENG,landings,7E,DREDGE,GUX,NONE,O15M,2014,0.063
FRA,landings,7E,DREDGE,GUX,NONE,O10T15M,2014,4.19403
ENG,landings,7E,DREDGE,GUX,NONE,O10T15M,2014,0.058
FRA,landings,7E,DEM_SEINE,GUX,NONE,O15M,2014,2.58228
ENG,landings,7E,DEM_SEINE,GUX,NONE,O15M,2014,0.218
ENG,landings,7E,BEAM,GUX,NONE,O15M,2014,0.065
FRA,landings,7E,3B,GUX,NONE,U10M,2014,14.94673
ENG,landings,7E,3B,GUX,NONE,U10M,2014,3.079
FRA,landings,7E,3B,GUX,NONE,O15M,2014,0.33431
ENG,landings,7E,3B,GUX,NONE,O15M,2014,0.16
FRA,landings,7E,3B,GUX,NONE,O10T15M,2014,5.02492
ENG,landings,7E,3B,GUX,NONE,O10T15M,2014,0.302
FRA,landings,7E,3A,GUX,NONE,O15M,2014,2.79222
ENG,landings,7E,3A,GUX,NONE,O15M,2014,478.988
FRA,landings,7E,3A,GUX,NONE,O10T15M,2014,3.7419
ENG,landings,7E,3A,GUX,NONE,O10T15M,2014,3.82
ENG,landings,7E,TRAMMEL,GUU,NONE,O15M,2014,0.022
ENG,landings,7E,OTTER,GUU,NONE,U10M,2014,0.001
ENG,landings,7E,OTTER,GUU,NONE,O15M,2014,0
BEL,landings,7E,OTTER,GUU,NONE,O15M,2014,0.202
ENG,landings,7E,OTTER,GUU,NONE,O10T15M,2014,0.04
ENG,landings,7E,GILL,GUU,NONE,U10M,2014,0.001
NLD,landings,7E,DEM_SEINE,GUU,NONE,O15M,2014,3
ENG,landings,7E,DEM_SEINE,GUU,NONE,O15M,2014,0.04
BEL,landings,7E,DEM_SEINE,GUU,NONE,O15M,2014,0.035
ENG,landings,7E,3B,GUU,NONE,U10M,2014,0.005
ENG,landings,7E,3B,GUU,NONE,O15M,2014,0.075
ENG,landings,7E,3A,GUU,NONE,O15M,2014,0
BEL,landings,7E,3A,GUU,NONE,O15M,2014,5.788
ENG,landings,7E,TRAMMEL,GUR,NONE,O15M,2014,0.011
ENG,landings,7E,POTS,GUR,NONE,U10M,2014,0.009
ENG,landings,7E,OTTER,GUR,NONE,U10M,2014,1.873
ENG,landings,7E,OTTER,GUR,NONE,O15M,2014,0.003
BEL,landings,7E,OTTER,GUR,NONE,O15M,2014,0.006
ENG,landings,7E,OTTER,GUR,NONE,O10T15M,2014,0.118
ENG,landings,7E,GILL,GUR,NONE,U10M,2014,0.071
ENG,landings,7E,DREDGE,GUR,NONE,O15M,2014,0.001
NLD,landings,7E,DEM_SEINE,GUR,NONE,O15M,2014,1
ENG,landings,7E,DEM_SEINE,GUR,NONE,O15M,2014,0.308
BEL,landings,7E,DEM_SEINE,GUR,NONE,O15M,2014,0.002
ENG,landings,7E,3B,GUR,NONE,U10M,2014,0.249
ENG,landings,7E,3B,GUR,NONE,O15M,2014,0.005
ENG,landings,7E,3B,GUR,NONE,O10T15M,2014,0.041
ENG,landings,7E,3A,GUR,NONE,O15M,2014,0.599
BEL,landings,7E,3A,GUR,NONE,O15M,2014,6.262
ENG,landings,7E,OTTER,GUG,NONE,U10M,2014,0.012
ENG,landings,7E,OTTER,GUG,NONE,O15M,2014,0
BEL,landings,7E,OTTER,GUG,NONE,O15M,2014,0.022
ENG,landings,7E,OTTER,GUG,NONE,O10T15M,2014,0.571
ENG,landings,7E,3B,GUG,NONE,U10M,2014,0.037
ENG,landings,7E,3A,GUG,NONE,O15M,2014,0
BEL,landings,7E,3A,GUG,NONE,O15M,2014,0.16
ENG,landings,7E,OTTER,GSM,NONE,U10M,2014,0
ENG,landings,7E,OTTER,GSM,NONE,O10T15M,2014,0
FRA,landings,7E,OTTER,GRV,NONE,O10T15M,2014,0.00532
FRA,landings,7E,POTS,GKL,NONE,U10M,2014,0.037
FRA,landings,7E,POTS,GKL,NONE,O10T15M,2014,29.48473
FRA,landings,7E,OTTER,GKL,NONE,U10M,2014,0.0103
FRA,landings,7E,OTTER,GKL,NONE,O15M,2014,10.77001
FRA,landings,7E,OTTER,GKL,NONE,O10T15M,2014,0.02
FRA,landings,7E,LONGLINE,GKL,NONE,O10T15M,2014,6.41245
FRA,landings,7E,DREDGE,GKL,NONE,U10M,2014,91.7438
FRA,landings,7E,DREDGE,GKL,NONE,O15M,2014,462.07999
FRA,landings,7E,DREDGE,GKL,NONE,O10T15M,2014,2283.80989
FRA,landings,7E,3B,GKL,NONE,O10T15M,2014,0.69054
ENG,landings,7E,OTTER,GFB,NONE,O15M,2014,0.006
ENG,landings,7E,GILL,GFB,NONE,U10M,2014,0.001
ENG,landings,7E,3A,GFB,NONE,O15M,2014,0.049
FRA,landings,7E,TRAMMEL,GAR,NONE,O10T15M,2014,0.00094
FRA,landings,7E,POTS,GAR,NONE,U10M,2014,0.05692
FRA,landings,7E,POTS,GAR,NONE,O10T15M,2014,0.00043
FRA,landings,7E,PEL_TRAWL,GAR,NONE,O15M,2014,0.02207
FRA,landings,7E,PEL_TRAWL,GAR,NONE,O10T15M,2014,0.31991
ENG,landings,7E,PEL_TRAWL,GAR,NONE,O10T15M,2014,0.002
FRA,landings,7E,PEL_SEINE,GAR,NONE,O15M,2014,3.98263
FRA,landings,7E,PEL_SEINE,GAR,NONE,O10T15M,2014,0.45715
FRA,landings,7E,OTTER,GAR,NONE,U10M,2014,0.024
ENG,landings,7E,OTTER,GAR,NONE,U10M,2014,0.006
FRA,landings,7E,OTTER,GAR,NONE,O15M,2014,0.33879
FRA,landings,7E,OTTER,GAR,NONE,O10T15M,2014,0.68343
FRA,landings,7E,LONGLINE,GAR,NONE,U10M,2014,0.0756
ENG,landings,7E,LONGLINE,GAR,NONE,U10M,2014,0.082
FRA,landings,7E,LONGLINE,GAR,NONE,O10T15M,2014,0.00893
FRA,landings,7E,DREDGE,GAR,NONE,O15M,2014,0.00272
FRA,landings,7E,DREDGE,GAR,NONE,O10T15M,2014,0.00818
FRA,landings,7E,3B,GAR,NONE,U10M,2014,0.02065
ENG,landings,7E,3B,GAR,NONE,U10M,2014,0.162
FRA,landings,7E,3B,GAR,NONE,O10T15M,2014,0.0081
FRA,landings,7E,TRAMMEL,GAG,NONE,U10M,2014,0.57628
FRA,landings,7E,TRAMMEL,GAG,NONE,O15M,2014,1.44677
ENG,landings,7E,TRAMMEL,GAG,NONE,O15M,2014,0.318
FRA,landings,7E,TRAMMEL,GAG,NONE,O10T15M,2014,12.81327
ENG,landings,7E,TRAMMEL,GAG,NONE,O10T15M,2014,0.024
FRA,landings,7E,POTS,GAG,NONE,U10M,2014,0.76242
ENG,landings,7E,POTS,GAG,NONE,U10M,2014,0.013
FRA,landings,7E,POTS,GAG,NONE,O15M,2014,0.01248
FRA,landings,7E,POTS,GAG,NONE,O10T15M,2014,0.10566
FRA,landings,7E,PEL_TRAWL,GAG,NONE,O15M,2014,7.04608
FRA,landings,7E,PEL_SEINE,GAG,NONE,O15M,2014,0.11879
FRA,landings,7E,OTTER,GAG,NONE,U10M,2014,0.1038
ENG,landings,7E,OTTER,GAG,NONE,U10M,2014,0.171
GBJ,landings,7E,OTTER,GAG,NONE,O15M,2014,0.285
FRA,landings,7E,OTTER,GAG,NONE,O15M,2014,43.64102
ENG,landings,7E,OTTER,GAG,NONE,O15M,2014,0.44
FRA,landings,7E,OTTER,GAG,NONE,O10T15M,2014,1.04195
ENG,landings,7E,OTTER,GAG,NONE,O10T15M,2014,0.406
FRA,landings,7E,LONGLINE,GAG,NONE,U10M,2014,0.16968
ENG,landings,7E,LONGLINE,GAG,NONE,U10M,2014,0.025
FRA,landings,7E,LONGLINE,GAG,NONE,O15M,2014,0.38359
FRA,landings,7E,LONGLINE,GAG,NONE,O10T15M,2014,12.74979
FRA,landings,7E,GILL,GAG,NONE,U10M,2014,0.099
ENG,landings,7E,GILL,GAG,NONE,U10M,2014,0.495
FRA,landings,7E,GILL,GAG,NONE,O10T15M,2014,1.64039
ENG,landings,7E,GILL,GAG,NONE,O10T15M,2014,0.088
